"ScaleFO","ScaleRes","O1","O2","value","uncertainty"
"CV->FO","0p5NuSoft->Res","lnrt^1","dphi^3",-1067.4940609973276,2.405274660506579
"CV->FO","2C0_np->Res","lnrt^1","dphi^3",-1069.6490192589158,2.3945686541157265
"CV->FO","2kappa_np->Res","lnrt^1","dphi^3",-1067.4048747881236,2.4203582623656636
"CV->FO","2MuBeam->Res","lnrt^1","dphi^3",-1065.786257439287,2.3760870642223715
"CV->FO","2MuBF->Res","lnrt^1","dphi^3",-1070.9722269575927,2.4693306677189244
"CV->FO","2MuCt->Res","lnrt^1","dphi^3",-1067.4056165191448,2.369735604034651
"CV->FO","2MuFac->Res","lnrt^1","dphi^3",-1069.2123262206292,2.450441550890443
"2MuFtran->FO","2MuFtran->Res","lnrt^1","dphi^3",-1074.6541262382214,5.974551385570797
"CV->FO","2MuHard->Res","lnrt^1","dphi^3",-1065.4835105904344,2.4087149369142
"CV->FO","2MuSoft->Res","lnrt^1","dphi^3",-1068.9924418074434,2.449713667800664
"CV->FO","2NuBeam->Res","lnrt^1","dphi^3",-1067.4940057434237,2.4052771460463562
"CV->FO","2NuSoft->Res","lnrt^1","dphi^3",-1066.3435358929692,2.3948086146728778
"0p5MuF->FO","CV->Res","lnrt^1","dphi^3",-1034.6982974714902,2.312943106609442
"0p5MuRF->FO","CV->Res","lnrt^1","dphi^3",-1078.8249683416402,2.346510455060717
"0p5MuR->FO","CV->Res","lnrt^1","dphi^3",-1106.0356119174871,2.49666738926719
"2MuF->FO","CV->Res","lnrt^1","dphi^3",-1092.8910525895776,2.5151179824443393
"2MuRF->FO","CV->Res","lnrt^1","dphi^3",-1058.8173296989958,2.3778170631550317
"2MuR->FO","CV->Res","lnrt^1","dphi^3",-1030.40501254715,2.2341723063543344
"CV->FO","CV->Res","lnrt^1","dphi^3",-1067.7466615298308,2.3775573447655005
"CV->FO","0p5C0_np->Res","lnrt^1","dphi^4",-2086.364563330304,6.201944118201774
"CV->FO","0p5kappa_np->Res","lnrt^1","dphi^4",-2091.7387152187343,5.6996126827727425
"CV->FO","0p5MuBeam->Res","lnrt^1","dphi^4",-2088.564943362582,5.700565373252698
"CV->FO","0p5MuBF->Res","lnrt^1","dphi^4",-2085.601446303462,6.407480664276005
"CV->FO","0p5MuCt->Res","lnrt^1","dphi^4",-2093.024076570519,5.63545214233125
"CV->FO","0p5MuFac->Res","lnrt^1","dphi^4",-2082.7711818039984,5.805698256085784
"0p5MuFtran->FO","0p5MuFtran->Res","lnrt^1","dphi^4",-2080.8642780565688,4.866759892267086
"CV->FO","0p5MuHard->Res","lnrt^1","dphi^4",-2099.8967477918522,5.660822093703496
"CV->FO","0p5MuSoft->Res","lnrt^1","dphi^4",-2089.206865796115,5.664069422185164
"CV->FO","0p5NuBeam->Res","lnrt^1","dphi^4",-2090.23671969354,5.690574421564668
"CV->FO","0p5NuSoft->Res","lnrt^1","dphi^4",-2091.2909944471867,5.7313588739460934
"CV->FO","2C0_np->Res","lnrt^1","dphi^4",-2095.69938044596,5.7064583347573645
"CV->FO","2kappa_np->Res","lnrt^1","dphi^4",-2093.25145189693,5.729782750072421
"CV->FO","2MuBeam->Res","lnrt^1","dphi^4",-2088.2653911053253,5.664664120505045
"CV->FO","2MuBF->Res","lnrt^1","dphi^4",-2097.0656321819447,5.842841775664357
"CV->FO","2MuCt->Res","lnrt^1","dphi^4",-2092.0789244943285,5.627583935635487
"CV->FO","2MuFac->Res","lnrt^1","dphi^4",-2094.6045459240713,5.818091165561857
"2MuFtran->FO","2MuFtran->Res","lnrt^1","dphi^4",-2110.671399848574,14.195588359876986
"CV->FO","2MuHard->Res","lnrt^1","dphi^4",-2088.872821376145,5.735116358748175
"CV->FO","2MuSoft->Res","lnrt^1","dphi^4",-2096.0812317962645,5.815236866479218
"CV->FO","2NuBeam->Res","lnrt^1","dphi^4",-2091.2909633435384,5.731364317733506
"CV->FO","2NuSoft->Res","lnrt^1","dphi^4",-2090.2363129748746,5.690556426325612
"0p5MuF->FO","CV->Res","lnrt^1","dphi^4",-2024.3327654247892,5.461974124895199
"0p5MuRF->FO","CV->Res","lnrt^1","dphi^4",-2110.4650294380635,5.579245430479397
"0p5MuR->FO","CV->Res","lnrt^1","dphi^4",-2167.185086575332,5.958307934434433
"2MuF->FO","CV->Res","lnrt^1","dphi^4",-2145.118612074995,5.979592004236958
"2MuRF->FO","CV->Res","lnrt^1","dphi^4",-2079.288544651981,5.592016119459688
"2MuR->FO","CV->Res","lnrt^1","dphi^4",-2020.8740904836313,5.236096375383676
"CV->FO","CV->Res","lnrt^1","dphi^4",-2093.169098280946,5.628267606281168
"CV->FO","0p5C0_np->Res","lnrt^1","dphi^5",-4810.151403713208,16.534485373394244
"CV->FO","0p5kappa_np->Res","lnrt^1","dphi^5",-4818.804986023706,15.229970946346043
"CV->FO","0p5MuBeam->Res","lnrt^1","dphi^5",-4808.979446325957,15.203321212109874
"CV->FO","0p5MuBF->Res","lnrt^1","dphi^5",-4805.883140405356,17.069886133706458
"CV->FO","0p5MuCt->Res","lnrt^1","dphi^5",-4824.673481303581,15.008163715748806
"CV->FO","0p5MuFac->Res","lnrt^1","dphi^5",-4798.787679174803,15.5959359653834
"0p5MuFtran->FO","0p5MuFtran->Res","lnrt^1","dphi^5",-4791.363572844673,12.965297227434123
"CV->FO","0p5MuHard->Res","lnrt^1","dphi^5",-4841.348631480507,15.077377810779467
"CV->FO","0p5MuSoft->Res","lnrt^1","dphi^5",-4812.9823543915445,15.120319896703238
"CV->FO","0p5NuBeam->Res","lnrt^1","dphi^5",-4817.793991105456,15.171082692283006
"CV->FO","0p5NuSoft->Res","lnrt^1","dphi^5",-4817.684362107315,15.302969238928826
"CV->FO","2C0_np->Res","lnrt^1","dphi^5",-4828.215667310071,15.226773336530155
"CV->FO","2kappa_np->Res","lnrt^1","dphi^5",-4825.843203328831,15.252633314123125
"CV->FO","2MuBeam->Res","lnrt^1","dphi^5",-4810.34613237458,15.120632841306113
"CV->FO","2MuBF->Res","lnrt^1","dphi^5",-4830.14616990828,15.563122282662562
"CV->FO","2MuCt->Res","lnrt^1","dphi^5",-4822.095625147595,15.00206925377057
"CV->FO","2MuFac->Res","lnrt^1","dphi^5",-4826.066430135756,15.5309067184911
"2MuFtran->FO","2MuFtran->Res","lnrt^1","dphi^5",-4874.854064937819,37.72270921028143
"CV->FO","2MuHard->Res","lnrt^1","dphi^5",-4814.774830749806,15.312716850494274
"CV->FO","2MuSoft->Res","lnrt^1","dphi^5",-4832.01603143025,15.506886540905786
"CV->FO","2NuBeam->Res","lnrt^1","dphi^5",-4817.684346874834,15.302983145246387
"CV->FO","2NuSoft->Res","lnrt^1","dphi^5",-4817.792872380493,15.17104259181254
"0p5MuF->FO","CV->Res","lnrt^1","dphi^5",-4661.496967685118,14.535413411165022
"0p5MuRF->FO","CV->Res","lnrt^1","dphi^5",-4857.559112062918,14.914457406275492
"0p5MuR->FO","CV->Res","lnrt^1","dphi^5",-4992.113520305828,15.928035382546117
"2MuF->FO","CV->Res","lnrt^1","dphi^5",-4948.015069541318,15.93793742750345
"2MuRF->FO","CV->Res","lnrt^1","dphi^5",-4799.068160049512,14.834269028369844
"2MuR->FO","CV->Res","lnrt^1","dphi^5",-4661.68903523233,13.884648476963973
"CV->FO","CV->Res","lnrt^1","dphi^5",-4825.199034507927,14.988318994877165
"CV->FO","0p5C0_np->Res","lnrt^1","lndphi^0",-4238.496712770006,9.45097299710213
"CV->FO","0p5kappa_np->Res","lnrt^1","lndphi^0",-4226.005861895477,9.319379912543033
"CV->FO","0p5MuBeam->Res","lnrt^1","lndphi^0",-4076.849074980097,9.22776942406125
"CV->FO","0p5MuBF->Res","lnrt^1","lndphi^0",-4287.232641660487,9.57843835919916
"CV->FO","0p5MuCt->Res","lnrt^1","lndphi^0",-4229.237906991589,9.288559374823967
"CV->FO","0p5MuFac->Res","lnrt^1","lndphi^0",-4165.584765879661,9.249556277606533
"0p5MuFtran->FO","0p5MuFtran->Res","lnrt^1","lndphi^0",-4228.404394610907,14.29861067639523
"CV->FO","0p5MuHard->Res","lnrt^1","lndphi^0",-4262.651245691355,9.287064857447257
"CV->FO","0p5MuSoft->Res","lnrt^1","lndphi^0",-4224.074310904225,9.279090941904512
"CV->FO","0p5NuBeam->Res","lnrt^1","lndphi^0",-4227.104903118485,9.305057488454716
"CV->FO","0p5NuSoft->Res","lnrt^1","lndphi^0",-4228.891703952654,9.252350547524248
"CV->FO","2C0_np->Res","lnrt^1","lndphi^0",-4221.2788635882225,9.28018081550503
"CV->FO","2kappa_np->Res","lnrt^1","lndphi^0",-4231.8240543192205,9.364550691749066
"CV->FO","2MuBeam->Res","lnrt^1","lndphi^0",-4226.64172467647,9.32556977121635
"CV->FO","2MuBF->Res","lnrt^1","lndphi^0",-4310.804793603451,9.336297229367338
"CV->FO","2MuCt->Res","lnrt^1","lndphi^0",-4229.775630380747,9.30367958103073
"CV->FO","2MuFac->Res","lnrt^1","lndphi^0",-4178.865219365984,9.284315515715585
"2MuFtran->FO","2MuFtran->Res","lnrt^1","lndphi^0",-4241.3047939148655,12.316082003920073
"CV->FO","2MuHard->Res","lnrt^1","lndphi^0",-4194.352770336938,9.292358257739448
"CV->FO","2MuSoft->Res","lnrt^1","lndphi^0",-4254.83532122794,9.276457340434316
"CV->FO","2NuBeam->Res","lnrt^1","lndphi^0",-4228.894584563582,9.252346043819085
"CV->FO","2NuSoft->Res","lnrt^1","lndphi^0",-4227.644501983581,9.304684023558927
"0p5MuF->FO","CV->Res","lnrt^1","lndphi^0",-4204.785578423063,11.594669147690968
"0p5MuRF->FO","CV->Res","lnrt^1","lndphi^0",-4242.522712154758,8.601304022878127
"0p5MuR->FO","CV->Res","lnrt^1","lndphi^0",-4263.307970277574,7.75746129631936
"2MuF->FO","CV->Res","lnrt^1","lndphi^0",-4254.869978595241,9.623618904333853
"2MuRF->FO","CV->Res","lnrt^1","lndphi^0",-4221.087589909675,10.578017441073952
"2MuR->FO","CV->Res","lnrt^1","lndphi^0",-4197.314909069302,12.036988867329114
"CV->FO","CV->Res","lnrt^1","lndphi^0",-4230.229866041393,9.33371864030424
"CV->FO","0p5C0_np->Res","lnrt^1","lndphi^1",9270.498622833822,22.939914649814476
"CV->FO","0p5kappa_np->Res","lnrt^1","lndphi^1",9197.617769108252,22.6961662760052
"CV->FO","0p5MuBeam->Res","lnrt^1","lndphi^1",8675.709486007136,22.537856002195177
"CV->FO","0p5MuBF->Res","lnrt^1","lndphi^1",9396.996725242983,23.163072312071424
"CV->FO","0p5MuCt->Res","lnrt^1","lndphi^1",9218.4404049519,22.644172133868864
"CV->FO","0p5MuFac->Res","lnrt^1","lndphi^1",9046.644562661088,22.592893929288103
"0p5MuFtran->FO","0p5MuFtran->Res","lnrt^1","lndphi^1",9223.39498715658,35.744178285214595
"CV->FO","0p5MuHard->Res","lnrt^1","lndphi^1",9306.955413885244,22.654515818192035
"CV->FO","0p5MuSoft->Res","lnrt^1","lndphi^1",9216.440315114358,22.634230740946357
"CV->FO","0p5NuBeam->Res","lnrt^1","lndphi^1",9209.978984325197,22.67463148923111
"CV->FO","0p5NuSoft->Res","lnrt^1","lndphi^1",9220.396762880677,22.595180867091223
"CV->FO","2C0_np->Res","lnrt^1","lndphi^1",9172.468771586222,22.623756936734605
"CV->FO","2kappa_np->Res","lnrt^1","lndphi^1",9235.364581311827,22.79026228150881
"CV->FO","2MuBeam->Res","lnrt^1","lndphi^1",9242.559475981105,22.71987104655573
"CV->FO","2MuBF->Res","lnrt^1","lndphi^1",9467.606059817004,22.736847081492897
"CV->FO","2MuCt->Res","lnrt^1","lndphi^1",9219.908204154794,22.671843101570005
"CV->FO","2MuFac->Res","lnrt^1","lndphi^1",9023.252901026046,22.634208433360673
"2MuFtran->FO","2MuFtran->Res","lnrt^1","lndphi^1",9222.955074262405,29.404751739549663
"CV->FO","2MuHard->Res","lnrt^1","lndphi^1",9114.858914943272,22.655431671826104
"CV->FO","2MuSoft->Res","lnrt^1","lndphi^1",9303.635723876903,22.639823157787276
"CV->FO","2NuBeam->Res","lnrt^1","lndphi^1",9220.346424124682,22.59559316151672
"CV->FO","2NuSoft->Res","lnrt^1","lndphi^1",9210.284764710046,22.677016086966518
"0p5MuF->FO","CV->Res","lnrt^1","lndphi^1",9198.845003944576,28.75748802106651
"0p5MuRF->FO","CV->Res","lnrt^1","lndphi^1",9219.182988784805,22.273531732079128
"0p5MuR->FO","CV->Res","lnrt^1","lndphi^1",9229.82972500619,20.19582475623781
"2MuF->FO","CV->Res","lnrt^1","lndphi^1",9237.884280693423,23.11839121870318
"2MuRF->FO","CV->Res","lnrt^1","lndphi^1",9211.922194466057,23.894451260831744
"2MuR->FO","CV->Res","lnrt^1","lndphi^1",9207.280916698419,28.259647622064744
"CV->FO","CV->Res","lnrt^1","lndphi^1",9220.867545562896,22.723624229260604
"CV->FO","0p5C0_np->Res","lnrt^1","lndphi^2",-28620.596923003628,81.08110999761288
"CV->FO","0p5kappa_np->Res","lnrt^1","lndphi^2",-28269.712380765595,80.51746251065364
"CV->FO","0p5MuBeam->Res","lnrt^1","lndphi^2",-26226.34054991571,80.15915025709582
"CV->FO","0p5MuBF->Res","lnrt^1","lndphi^2",-28991.379510949486,81.63961024227272
"CV->FO","0p5MuCt->Res","lnrt^1","lndphi^2",-28371.864100478717,80.40314363389085
"CV->FO","0p5MuFac->Res","lnrt^1","lndphi^2",-27813.73971678897,80.31177587246385
"0p5MuFtran->FO","0p5MuFtran->Res","lnrt^1","lndphi^2",-28424.781025982324,119.1783204427292
"CV->FO","0p5MuHard->Res","lnrt^1","lndphi^2",-28669.02584806961,80.44729713818357
"CV->FO","0p5MuSoft->Res","lnrt^1","lndphi^2",-28388.747549417436,80.38274522340323
"CV->FO","0p5NuBeam->Res","lnrt^1","lndphi^2",-28313.678549402768,80.46028633471073
"CV->FO","0p5NuSoft->Res","lnrt^1","lndphi^2",-28388.105339261336,80.31620721935761
"CV->FO","2C0_np->Res","lnrt^1","lndphi^2",-28147.36303034818,80.34582054820278
"CV->FO","2kappa_np->Res","lnrt^1","lndphi^2",-28450.574786781384,80.75666717914127
"CV->FO","2MuBeam->Res","lnrt^1","lndphi^2",-28528.759387501097,80.59121692606043
"CV->FO","2MuBF->Res","lnrt^1","lndphi^2",-29268.373177472007,80.63608702160802
"CV->FO","2MuCt->Res","lnrt^1","lndphi^2",-28376.637591859995,80.47960326374675
"CV->FO","2MuFac->Res","lnrt^1","lndphi^2",-27578.935715652253,80.36789939242264
"2MuFtran->FO","2MuFtran->Res","lnrt^1","lndphi^2",-28336.40117101405,98.8042500638043
"CV->FO","2MuHard->Res","lnrt^1","lndphi^2",-27999.42821496472,80.42621564321875
"CV->FO","2MuSoft->Res","lnrt^1","lndphi^2",-28700.287785189554,80.42111791147889
"CV->FO","2NuBeam->Res","lnrt^1","lndphi^2",-28387.891139672574,80.31764046079725
"CV->FO","2NuSoft->Res","lnrt^1","lndphi^2",-28312.662554161805,80.4730776089081
"0p5MuF->FO","CV->Res","lnrt^1","lndphi^2",-28318.912118830667,97.9703507135658
"0p5MuRF->FO","CV->Res","lnrt^1","lndphi^2",-28339.07489380797,85.62756787464392
"0p5MuR->FO","CV->Res","lnrt^1","lndphi^2",-28351.546950294123,82.0733797811833
"2MuF->FO","CV->Res","lnrt^1","lndphi^2",-28392.075223629072,82.8012004669908
"2MuRF->FO","CV->Res","lnrt^1","lndphi^2",-28347.65062846325,81.01573254225593
"2MuR->FO","CV->Res","lnrt^1","lndphi^2",-28384.892659745274,92.52149422404771
"CV->FO","CV->Res","lnrt^1","lndphi^2",-28378.166185337606,80.58624990848874
"CV->FO","0p5C0_np->Res","lnrt^1","lndphi^3",107887.06724926691,505.194837520484
"CV->FO","0p5kappa_np->Res","lnrt^1","lndphi^3",106146.67273516975,504.0161275531408
"CV->FO","0p5MuBeam->Res","lnrt^1","lndphi^3",97149.84848291057,503.2352493622049
"CV->FO","0p5MuBF->Res","lnrt^1","lndphi^3",109128.35986905136,506.51940426824564
"CV->FO","0p5MuCt->Res","lnrt^1","lndphi^3",106656.12085791357,503.77660843696816
"CV->FO","0p5MuFac->Res","lnrt^1","lndphi^3",104536.65778511364,503.6418775179503
"0p5MuFtran->FO","0p5MuFtran->Res","lnrt^1","lndphi^3",106970.21968421494,607.1493152085719
"CV->FO","0p5MuHard->Res","lnrt^1","lndphi^3",107846.79663420592,503.9024322564968
"CV->FO","0p5MuSoft->Res","lnrt^1","lndphi^3",106783.17806767963,503.7332234341404
"CV->FO","0p5NuBeam->Res","lnrt^1","lndphi^3",106293.5780434394,503.88239796711986
"CV->FO","0p5NuSoft->Res","lnrt^1","lndphi^3",106761.58413801994,503.64835395504826
"CV->FO","2C0_np->Res","lnrt^1","lndphi^3",105540.18678892317,503.64657314521463
"CV->FO","2kappa_np->Res","lnrt^1","lndphi^3",107036.96218333305,504.5426108327843
"CV->FO","2MuBeam->Res","lnrt^1","lndphi^3",107515.17151016931,504.2185403748571
"CV->FO","2MuBF->Res","lnrt^1","lndphi^3",110384.86732859963,504.3032345789101
"CV->FO","2MuCt->Res","lnrt^1","lndphi^3",106670.22293957646,503.95865727334336
"CV->FO","2MuFac->Res","lnrt^1","lndphi^3",103102.99566654013,503.67289170958577
"2MuFtran->FO","2MuFtran->Res","lnrt^1","lndphi^3",106380.37108427986,548.9124732980409
"CV->FO","2MuHard->Res","lnrt^1","lndphi^3",105095.51364720037,503.8074618306106
"CV->FO","2MuSoft->Res","lnrt^1","lndphi^3",108102.56817231275,503.8532774529088
"CV->FO","2NuBeam->Res","lnrt^1","lndphi^3",106760.56156051524,503.6511106351347
"CV->FO","2NuSoft->Res","lnrt^1","lndphi^3",106283.69789546664,503.91303745024453
"0p5MuF->FO","CV->Res","lnrt^1","lndphi^3",106466.04077463594,529.6482785872716
"0p5MuRF->FO","CV->Res","lnrt^1","lndphi^3",106335.51691339121,573.1092241302616
"0p5MuR->FO","CV->Res","lnrt^1","lndphi^3",106431.37032408516,601.2935704193919
"2MuF->FO","CV->Res","lnrt^1","lndphi^3",106630.88731800398,535.0692687056122
"2MuRF->FO","CV->Res","lnrt^1","lndphi^3",106599.97992618155,480.02866295780353
"2MuR->FO","CV->Res","lnrt^1","lndphi^3",106884.3343080781,487.8649408457177
"CV->FO","CV->Res","lnrt^1","lndphi^3",106669.88479573594,504.1652936689675
"CV->FO","0p5C0_np->Res","lnrt^1","lndphi^4",-486782.9694632336,5206.763672069409
"CV->FO","0p5kappa_np->Res","lnrt^1","lndphi^4",-477492.18810929096,5204.440450400222
"CV->FO","0p5MuBeam->Res","lnrt^1","lndphi^4",-432710.9221509649,5202.825464476819
"CV->FO","0p5MuBF->Res","lnrt^1","lndphi^4",-491657.74570072,5209.7281426503
"CV->FO","0p5MuCt->Res","lnrt^1","lndphi^4",-480210.6999954503,5203.951319725226
"CV->FO","0p5MuFac->Res","lnrt^1","lndphi^4",-470769.67219549604,5203.847050043888
"0p5MuFtran->FO","0p5MuFtran->Res","lnrt^1","lndphi^4",-481854.55897711316,5461.110928272545
"CV->FO","0p5MuHard->Res","lnrt^1","lndphi^4",-485830.3493798338,5204.280742617272
"CV->FO","0p5MuSoft->Res","lnrt^1","lndphi^4",-480984.64075518644,5203.888281223793
"CV->FO","0p5NuBeam->Res","lnrt^1","lndphi^4",-477980.63728952524,5204.225269663225
"CV->FO","0p5NuSoft->Res","lnrt^1","lndphi^4",-480873.1078222408,5203.847997147971
"CV->FO","2C0_np->Res","lnrt^1","lndphi^4",-474265.23660358833,5203.709149362805
"CV->FO","2kappa_np->Res","lnrt^1","lndphi^4",-482248.2456146662,5205.49459009515
"CV->FO","2MuBeam->Res","lnrt^1","lndphi^4",-485041.3519950167,5204.9846486378665
"CV->FO","2MuBF->Res","lnrt^1","lndphi^4",-498138.9737091818,5205.068061387828
"CV->FO","2MuCt->Res","lnrt^1","lndphi^4",-480239.71373972483,5204.341140173112
"CV->FO","2MuFac->Res","lnrt^1","lndphi^4",-462400.0030782285,5203.698515098938
"2MuFtran->FO","2MuFtran->Res","lnrt^1","lndphi^4",-478641.036345398,5318.197657708523
"CV->FO","2MuHard->Res","lnrt^1","lndphi^4",-472683.8092584161,5204.029563786633
"CV->FO","2MuSoft->Res","lnrt^1","lndphi^4",-487461.61212312715,5204.192210651542
"CV->FO","2NuBeam->Res","lnrt^1","lndphi^4",-480869.31270972727,5203.850731958298
"CV->FO","2NuSoft->Res","lnrt^1","lndphi^4",-477918.2421698042,5204.261095789508
"0p5MuF->FO","CV->Res","lnrt^1","lndphi^4",-479553.9656731828,4915.9840158792895
"0p5MuRF->FO","CV->Res","lnrt^1","lndphi^4",-477376.600319573,5944.084429448953
"0p5MuR->FO","CV->Res","lnrt^1","lndphi^4",-478608.4220007353,6506.124787037316
"2MuF->FO","CV->Res","lnrt^1","lndphi^4",-479990.01494961657,5625.774211051968
"2MuRF->FO","CV->Res","lnrt^1","lndphi^4",-480650.95188688807,4770.065705744861
"2MuR->FO","CV->Res","lnrt^1","lndphi^4",-482644.12331397465,4506.974799141844
"CV->FO","CV->Res","lnrt^1","lndphi^4",-480217.9782726969,5204.722512700208
"CV->FO","0p5C0_np->Res","lnrt^1","lndphi^5",2568004.962593829,63589.29190909684
"CV->FO","0p5kappa_np->Res","lnrt^1","lndphi^5",2513480.507698569,63583.1083991108
"CV->FO","0p5MuBeam->Res","lnrt^1","lndphi^5",2260702.8571731807,63578.83808117632
"CV->FO","0p5MuBF->Res","lnrt^1","lndphi^5",2590888.2982739913,63598.33801052237
"CV->FO","0p5MuCt->Res","lnrt^1","lndphi^5",2529401.7157528424,63581.710921106394
"CV->FO","0p5MuFac->Res","lnrt^1","lndphi^5",2480131.5480504874,63582.16536260811
"0p5MuFtran->FO","0p5MuFtran->Res","lnrt^1","lndphi^5",2537684.227655233,64515.9272384442
"CV->FO","0p5MuHard->Res","lnrt^1","lndphi^5",2560212.808496775,63582.983489271835
"CV->FO","0p5MuSoft->Res","lnrt^1","lndphi^5",2534219.683054399,63581.77107223818
"CV->FO","0p5NuBeam->Res","lnrt^1","lndphi^5",2515067.3653926756,63583.0078005146
"CV->FO","0p5NuSoft->Res","lnrt^1","lndphi^5",2533720.2408014266,63582.14624086985
"CV->FO","2C0_np->Res","lnrt^1","lndphi^5",2494528.2331584278,63581.30060513827
"CV->FO","2kappa_np->Res","lnrt^1","lndphi^5",2541632.3181600594,63585.89940572232
"CV->FO","2MuBeam->Res","lnrt^1","lndphi^5",2558916.220513532,63585.239174266455
"CV->FO","2MuBF->Res","lnrt^1","lndphi^5",2628649.646350468,63584.8876833703
"CV->FO","2MuCt->Res","lnrt^1","lndphi^5",2529323.3778191633,63582.86602290239
"CV->FO","2MuFac->Res","lnrt^1","lndphi^5",2428693.8988633817,63580.981011395605
"2MuFtran->FO","2MuFtran->Res","lnrt^1","lndphi^5",2521686.2773281527,64056.25105095443
"CV->FO","2MuHard->Res","lnrt^1","lndphi^5",2487766.88583067,63582.33625759621
"CV->FO","2MuSoft->Res","lnrt^1","lndphi^5",2570638.8849918433,63582.79351472081
"CV->FO","2NuBeam->Res","lnrt^1","lndphi^5",2533730.7810379537,63582.13697920189
"CV->FO","2NuSoft->Res","lnrt^1","lndphi^5",2514676.46263164,63582.97349538948
"0p5MuF->FO","CV->Res","lnrt^1","lndphi^5",2529538.746385565,58212.6552332821
"0p5MuRF->FO","CV->Res","lnrt^1","lndphi^5",2500600.6360295736,72062.68446271357
"0p5MuR->FO","CV->Res","lnrt^1","lndphi^5",2515140.5434132954,79835.71243675551
"2MuF->FO","CV->Res","lnrt^1","lndphi^5",2528954.4753859695,69072.1098327421
"2MuRF->FO","CV->Res","lnrt^1","lndphi^5",2542123.2447415628,57456.53972678697
"2MuR->FO","CV->Res","lnrt^1","lndphi^5",2556777.3925271826,53411.18142412403
"CV->FO","CV->Res","lnrt^1","lndphi^5",2529169.961344424,63583.66508940168
"CV->FO","0p5C0_np->Res","lnrt^2","dphi^0",10907.278660068332,48.047956288682336
"CV->FO","0p5kappa_np->Res","lnrt^2","dphi^0",10840.417743010164,42.99927781315778
"CV->FO","0p5MuBeam->Res","lnrt^2","dphi^0",10256.65859212953,43.89535996625279
"CV->FO","0p5MuBF->Res","lnrt^2","dphi^0",11072.630196897535,53.15333893248527
"CV->FO","0p5MuCt->Res","lnrt^2","dphi^0",10871.021061890266,43.82003952830735
"CV->FO","0p5MuFac->Res","lnrt^2","dphi^0",10679.15195489668,43.726909719101236
"0p5MuFtran->FO","0p5MuFtran->Res","lnrt^2","dphi^0",10899.1909843484,47.0388072819325
"CV->FO","0p5MuHard->Res","lnrt^2","dphi^0",10966.523278686676,43.435920972283
"CV->FO","0p5MuSoft->Res","lnrt^2","dphi^0",10861.056210185192,43.55829202816639
"CV->FO","0p5NuBeam->Res","lnrt^2","dphi^0",10859.380995304917,43.96692480530489
"CV->FO","0p5NuSoft->Res","lnrt^2","dphi^0",10860.75637406394,43.87029376999582
"CV->FO","2C0_np->Res","lnrt^2","dphi^0",10812.933750122114,43.33914865824265
"CV->FO","2kappa_np->Res","lnrt^2","dphi^0",10877.026767005455,43.777443104853184
"CV->FO","2MuBeam->Res","lnrt^2","dphi^0",10906.124111080037,42.932510219436395
"CV->FO","2MuBF->Res","lnrt^2","dphi^0",11144.823999358825,45.010536039467105
"CV->FO","2MuCt->Res","lnrt^2","dphi^0",10869.189643557811,43.56681964752654
"CV->FO","2MuFac->Res","lnrt^2","dphi^0",10657.636502358526,45.26763831319445
"2MuFtran->FO","2MuFtran->Res","lnrt^2","dphi^0",10833.74798123222,91.32371549938242
"CV->FO","2MuHard->Res","lnrt^2","dphi^0",10722.675381200937,43.556325413293436
"CV->FO","2MuSoft->Res","lnrt^2","dphi^0",10958.528500331435,44.12991773268527
"CV->FO","2NuBeam->Res","lnrt^2","dphi^0",10860.757620348591,43.870347089118404
"CV->FO","2NuSoft->Res","lnrt^2","dphi^0",10859.383744517028,43.966770711756794
"0p5MuF->FO","CV->Res","lnrt^2","dphi^0",10844.345688896594,43.70208460018996
"0p5MuRF->FO","CV->Res","lnrt^2","dphi^0",10874.316099850996,43.38516998244565
"0p5MuR->FO","CV->Res","lnrt^2","dphi^0",10888.802598114647,44.956613504166235
"2MuF->FO","CV->Res","lnrt^2","dphi^0",10885.93501478977,46.11967121878324
"2MuRF->FO","CV->Res","lnrt^2","dphi^0",10868.281042691598,47.727612674692665
"2MuR->FO","CV->Res","lnrt^2","dphi^0",10865.172838771496,50.604150794410394
"CV->FO","CV->Res","lnrt^2","dphi^0",10872.474978854292,43.770638187353995
"CV->FO","0p5C0_np->Res","lnrt^2","dphi^1",1940.0359665395085,6.557863039209201
"CV->FO","0p5kappa_np->Res","lnrt^2","dphi^1",1950.1726048803146,5.906550640953825
"CV->FO","0p5MuBeam->Res","lnrt^2","dphi^1",1920.0584472460466,5.914863440006461
"CV->FO","0p5MuBF->Res","lnrt^2","dphi^1",1961.7138145713252,7.019137822631169
"CV->FO","0p5MuCt->Res","lnrt^2","dphi^1",1947.8553977143201,6.013019646802204
"CV->FO","0p5MuFac->Res","lnrt^2","dphi^1",1928.3628060032593,5.844011049992528
"0p5MuFtran->FO","0p5MuFtran->Res","lnrt^2","dphi^1",1946.9432065946048,6.305851045198445
"CV->FO","0p5MuHard->Res","lnrt^2","dphi^1",1958.5661742943073,6.000066907644238
"CV->FO","0p5MuSoft->Res","lnrt^2","dphi^1",1946.5793961185968,5.921249841686105
"CV->FO","0p5NuBeam->Res","lnrt^2","dphi^1",1946.6544712582697,6.055902429392574
"CV->FO","0p5NuSoft->Res","lnrt^2","dphi^1",1946.7110131246307,5.961648830912864
