ScaleFO,ScaleRes,O1,O2,value,uncertainty
CV->FO,0p5MuHard->Res,dphi^0,lndphi^4,154477.22589709228,13850.89717415494
CV->FO,0p5MuSoft->Res,dphi^0,lndphi^4,154550.38667951824,13850.86246920359
CV->FO,0p5NuBeam->Res,dphi^0,lndphi^4,154165.00329016955,13850.827792694165
CV->FO,0p5NuSoft->Res,dphi^0,lndphi^4,154021.06153331752,13850.82578720637
CV->FO,2C0_np->Res,dphi^0,lndphi^4,153017.3362844068,13850.73762139284
CV->FO,2kappa_np->Res,dphi^0,lndphi^4,154523.27754377702,13850.877572310987
CV->FO,2MuBeam->Res,dphi^0,lndphi^4,156461.92382542486,13851.046710632818
CV->FO,2MuBF->Res,dphi^0,lndphi^4,155592.93770571428,13851.001987768528
CV->FO,2MuCt->Res,dphi^0,lndphi^4,154071.65462164165,13850.81980229123
CV->FO,2MuFac->Res,dphi^0,lndphi^4,150811.2298361835,13850.976265067338
2MuFtran->FO,2MuFtran->Res,dphi^0,lndphi^4,153784.73522883287,13855.351587142144
CV->FO,2MuHard->Res,dphi^0,lndphi^4,153319.92306255715,13850.743632073663
CV->FO,2MuSoft->Res,dphi^0,lndphi^4,155119.62629043206,13850.874494397245
CV->FO,2NuBeam->Res,dphi^0,lndphi^4,154117.13035660598,13850.838455515317
CV->FO,2NuSoft->Res,dphi^0,lndphi^4,154220.4929401438,13850.851526289875
0p5MuF->FO,CV->Res,dphi^0,lndphi^4,153607.43077520223,12390.770548490093
0p5MuRF->FO,CV->Res,dphi^0,lndphi^4,153570.0808987948,15722.969229869776
0p5MuR->FO,CV->Res,dphi^0,lndphi^4,154674.88222217862,17597.51995050409
2MuF->FO,CV->Res,dphi^0,lndphi^4,154008.48300051465,15089.661991767762
2MuRF->FO,CV->Res,dphi^0,lndphi^4,153713.2797837891,12249.09767868104
2MuR->FO,CV->Res,dphi^0,lndphi^4,153775.43119179914,11260.163395388323
CV->FO,CV->Res,dphi^0,lndphi^4,154139.22121336285,13850.852737504265
CV->FO,0p5C0_np->Res,dphi^0,lndphi^5,-814954.1498430184,158050.27607000468
CV->FO,0p5kappa_np->Res,dphi^0,lndphi^5,-805124.1586482885,158048.8233280102
CV->FO,0p5MuBeam->Res,dphi^0,lndphi^5,-792626.5894306538,158049.72142485002
CV->FO,0p5MuBF->Res,dphi^0,lndphi^5,-829380.9313900027,158056.78771175267
CV->FO,0p5MuCt->Res,dphi^0,lndphi^5,-806522.1234809478,158049.3052031563
CV->FO,0p5MuFac->Res,dphi^0,lndphi^5,-828566.2040610786,158052.92531419368
0p5MuFtran->FO,0p5MuFtran->Res,dphi^0,lndphi^5,-805553.4064005285,158029.74864589938
CV->FO,0p5MuHard->Res,dphi^0,lndphi^5,-809242.8284141518,158049.5641360886
CV->FO,0p5MuSoft->Res,dphi^0,lndphi^5,-810270.4220040906,158049.27777116557
CV->FO,0p5NuBeam->Res,dphi^0,lndphi^5,-807111.9350345135,158049.1078615836
CV->FO,0p5NuSoft->Res,dphi^0,lndphi^5,-806172.8253908262,158049.1940926035
CV->FO,2C0_np->Res,dphi^0,lndphi^5,-800993.7291792163,158048.54525209233
CV->FO,2kappa_np->Res,dphi^0,lndphi^5,-809489.3558374319,158049.35816072428
CV->FO,2MuBeam->Res,dphi^0,lndphi^5,-820703.9779591637,158050.39820971416
CV->FO,2MuBF->Res,dphi^0,lndphi^5,-816456.0082229241,158050.68249186673
CV->FO,2MuCt->Res,dphi^0,lndphi^5,-806638.0395982006,158048.93345032408
CV->FO,2MuFac->Res,dphi^0,lndphi^5,-789324.0813617035,158050.48880157233
2MuFtran->FO,2MuFtran->Res,dphi^0,lndphi^5,-802420.582295277,158092.77067264292
CV->FO,2MuHard->Res,dphi^0,lndphi^5,-802911.248156997,158048.40656474463
CV->FO,2MuSoft->Res,dphi^0,lndphi^5,-812714.4757925759,158049.22159612135
CV->FO,2NuBeam->Res,dphi^0,lndphi^5,-807550.3145331052,158049.68367459686
CV->FO,2NuSoft->Res,dphi^0,lndphi^5,-807946.9334008326,158049.49035289875
0p5MuF->FO,CV->Res,dphi^0,lndphi^5,-804250.0847382477,141045.0029170687
0p5MuRF->FO,CV->Res,dphi^0,lndphi^5,-805958.982344881,178398.56976444737
0p5MuR->FO,CV->Res,dphi^0,lndphi^5,-814203.4798213972,200206.95275744394
2MuF->FO,CV->Res,dphi^0,lndphi^5,-804765.8503011364,172601.80422467762
2MuRF->FO,CV->Res,dphi^0,lndphi^5,-800543.279193754,140289.03082342297
2MuR->FO,CV->Res,dphi^0,lndphi^5,-803161.7700907177,128631.15139454299
CV->FO,CV->Res,dphi^0,lndphi^5,-807756.7485746971,158049.48220565158
CV->FO,0p5C0_np->Res,dphi^1,lndphi^0,907.9251005862388,2.109703826889934
CV->FO,0p5kappa_np->Res,dphi^1,lndphi^0,908.7598008686077,2.1088846871011038
CV->FO,0p5MuBeam->Res,dphi^1,lndphi^0,909.4520976490134,2.1101136667706704
CV->FO,0p5MuBF->Res,dphi^1,lndphi^0,906.4926113114141,2.117536908397243
CV->FO,0p5MuCt->Res,dphi^1,lndphi^0,908.5222681121704,2.1089059009842055
CV->FO,0p5MuFac->Res,dphi^1,lndphi^0,907.1586670486415,2.1117111681665603
0p5MuFtran->FO,0p5MuFtran->Res,dphi^1,lndphi^0,909.1158235720263,2.06406668666007
CV->FO,0p5MuHard->Res,dphi^1,lndphi^0,909.0930060492778,2.1090007740221917
CV->FO,0p5MuSoft->Res,dphi^1,lndphi^0,908.0766988953217,2.1090910765989914
CV->FO,0p5NuBeam->Res,dphi^1,lndphi^0,908.4751970180562,2.108960103525276
CV->FO,0p5NuSoft->Res,dphi^1,lndphi^0,908.5951013195315,2.108442953810209
CV->FO,2C0_np->Res,dphi^1,lndphi^0,909.1786630138322,2.1077742708168685
CV->FO,2kappa_np->Res,dphi^1,lndphi^0,908.3697695696471,2.109160669544881
CV->FO,2MuBeam->Res,dphi^1,lndphi^0,907.8096913910422,2.1093273932962187
CV->FO,2MuBF->Res,dphi^1,lndphi^0,909.0610977988711,2.109935362499424
CV->FO,2MuCt->Res,dphi^1,lndphi^0,908.5369792120538,2.1087955414848585
CV->FO,2MuFac->Res,dphi^1,lndphi^0,909.3711323346031,2.1101968238860414
2MuFtran->FO,2MuFtran->Res,dphi^1,lndphi^0,908.7627698501688,2.0992329228216264
CV->FO,2MuHard->Res,dphi^1,lndphi^0,907.9397310667441,2.10858674982422
CV->FO,2MuSoft->Res,dphi^1,lndphi^0,908.8536083793932,2.1094023594032945
CV->FO,2NuBeam->Res,dphi^1,lndphi^0,908.6043370968819,2.108499562397805
CV->FO,2NuSoft->Res,dphi^1,lndphi^0,908.4839369704189,2.108971871896808
0p5MuF->FO,CV->Res,dphi^1,lndphi^0,901.4907877662679,2.241098030039888
0p5MuRF->FO,CV->Res,dphi^1,lndphi^0,910.923003649216,2.904842871167728
0p5MuR->FO,CV->Res,dphi^1,lndphi^0,913.63512807187,2.811328803042277
2MuF->FO,CV->Res,dphi^1,lndphi^0,913.9383479233645,2.276987275960846
2MuRF->FO,CV->Res,dphi^1,lndphi^0,903.833912968587,2.4079177446412667
2MuR->FO,CV->Res,dphi^1,lndphi^0,895.770825263917,2.4145816115205845
CV->FO,CV->Res,dphi^1,lndphi^0,908.5467120424663,2.1087726040102215
CV->FO,0p5C0_np->Res,dphi^1,lndphi^1,-200.93513259065253,2.2131971219416617
CV->FO,0p5kappa_np->Res,dphi^1,lndphi^1,-201.33874893768296,2.212171341647907
CV->FO,0p5MuBeam->Res,dphi^1,lndphi^1,-201.55023684205474,2.213407308047516
CV->FO,0p5MuBF->Res,dphi^1,lndphi^1,-201.1120511765837,2.2219527339286738
CV->FO,0p5MuCt->Res,dphi^1,lndphi^1,-201.2530664193103,2.2120452593674798
CV->FO,0p5MuFac->Res,dphi^1,lndphi^1,-201.2469229435364,2.2154629265209502
0p5MuFtran->FO,0p5MuFtran->Res,dphi^1,lndphi^1,-201.86802996563296,2.153825955832706
CV->FO,0p5MuHard->Res,dphi^1,lndphi^1,-201.90558279622587,2.2123149820708026
CV->FO,0p5MuSoft->Res,dphi^1,lndphi^1,-200.83865956565978,2.212289721772503
CV->FO,0p5NuBeam->Res,dphi^1,lndphi^1,-201.46348975828948,2.212311852571866
CV->FO,0p5NuSoft->Res,dphi^1,lndphi^1,-201.08782963812706,2.211634618480148
CV->FO,2C0_np->Res,dphi^1,lndphi^1,-201.61705338185197,2.210979736335102
CV->FO,2kappa_np->Res,dphi^1,lndphi^1,-201.25423051655912,2.2124691803525476
CV->FO,2MuBeam->Res,dphi^1,lndphi^1,-201.24334728121897,2.2125744719237472
CV->FO,2MuBF->Res,dphi^1,lndphi^1,-202.15351432799997,2.213207461889327
CV->FO,2MuCt->Res,dphi^1,lndphi^1,-201.25954064201386,2.2119544913488776
CV->FO,2MuFac->Res,dphi^1,lndphi^1,-200.87399114095598,2.213588343397182
2MuFtran->FO,2MuFtran->Res,dphi^1,lndphi^1,-201.34941481033445,2.1981569954111424
CV->FO,2MuHard->Res,dphi^1,lndphi^1,-200.46019273344098,2.2120276795577127
CV->FO,2MuSoft->Res,dphi^1,lndphi^1,-201.89674382167766,2.2127024913114735
CV->FO,2NuBeam->Res,dphi^1,lndphi^1,-201.07672331210438,2.2116272851833547
CV->FO,2NuSoft->Res,dphi^1,lndphi^1,-201.49118132033277,2.2123245240880367
0p5MuF->FO,CV->Res,dphi^1,lndphi^1,-201.18614638293076,2.2473582555512417
0p5MuRF->FO,CV->Res,dphi^1,lndphi^1,-194.11408450226088,2.969486381244471
0p5MuR->FO,CV->Res,dphi^1,lndphi^1,-194.24301187898783,2.8326283668953427
2MuF->FO,CV->Res,dphi^1,lndphi^1,-201.4199805242684,2.34875283396261
2MuRF->FO,CV->Res,dphi^1,lndphi^1,-207.70081277468523,2.3032123288886375
2MuR->FO,CV->Res,dphi^1,lndphi^1,-207.7239390170945,2.2769570582671275
CV->FO,CV->Res,dphi^1,lndphi^1,-201.2869611158958,2.211920681986762
CV->FO,0p5C0_np->Res,dphi^1,lndphi^2,886.7755110102471,4.435146517356335
CV->FO,0p5kappa_np->Res,dphi^1,lndphi^2,886.8670756246042,4.433600935976556
CV->FO,0p5MuBeam->Res,dphi^1,lndphi^2,886.2581257464342,4.4353955712988515
CV->FO,0p5MuBF->Res,dphi^1,lndphi^2,888.8742762546023,4.44772833819355
CV->FO,0p5MuCt->Res,dphi^1,lndphi^2,886.8758360389238,4.433389759284454
CV->FO,0p5MuFac->Res,dphi^1,lndphi^2,888.7261067944324,4.438695829351188
0p5MuFtran->FO,0p5MuFtran->Res,dphi^1,lndphi^2,887.515776383869,4.333425401487311
CV->FO,0p5MuHard->Res,dphi^1,lndphi^2,888.2242105585789,4.4338779478313555
CV->FO,0p5MuSoft->Res,dphi^1,lndphi^2,886.299082127556,4.433684306611801
CV->FO,0p5NuBeam->Res,dphi^1,lndphi^2,887.4324722082589,4.433952305841268
CV->FO,0p5NuSoft->Res,dphi^1,lndphi^2,886.432526825007,4.432866196706958
CV->FO,2C0_np->Res,dphi^1,lndphi^2,887.0584828467827,4.431969851021467
CV->FO,2kappa_np->Res,dphi^1,lndphi^2,886.9982343909159,4.434128556228982
CV->FO,2MuBeam->Res,dphi^1,lndphi^2,887.9403852237949,4.434291034222863
CV->FO,2MuBF->Res,dphi^1,lndphi^2,889.1657524099562,4.43500498069914
CV->FO,2MuCt->Res,dphi^1,lndphi^2,886.9103849269487,4.433233081652553
CV->FO,2MuFac->Res,dphi^1,lndphi^2,884.458095600635,4.435519838600064
2MuFtran->FO,2MuFtran->Res,dphi^1,lndphi^2,886.9677388762678,4.4069502894278445
CV->FO,2MuHard->Res,dphi^1,lndphi^2,885.0881770403658,4.433514394802363
CV->FO,2MuSoft->Res,dphi^1,lndphi^2,888.4902177481924,4.434330076229069
CV->FO,2NuBeam->Res,dphi^1,lndphi^2,886.3980359228228,4.432784629181015
CV->FO,2NuSoft->Res,dphi^1,lndphi^2,887.4834371743102,4.433969589731271
0p5MuF->FO,CV->Res,dphi^1,lndphi^2,883.8865789565202,4.323094758123843
0p5MuRF->FO,CV->Res,dphi^1,lndphi^2,881.7188788058962,5.727542362509008
0p5MuR->FO,CV->Res,dphi^1,lndphi^2,881.7828700156239,5.567549067505063
2MuF->FO,CV->Res,dphi^1,lndphi^2,889.0724499908731,4.6484252081490185
2MuRF->FO,CV->Res,dphi^1,lndphi^2,889.3832815615873,4.206372155613565
2MuR->FO,CV->Res,dphi^1,lndphi^2,885.7583980348475,4.101620995085874
CV->FO,CV->Res,dphi^1,lndphi^2,886.9449154452914,4.433163920264751
CV->FO,0p5C0_np->Res,dphi^1,lndphi^3,-1220.2289788625142,11.880709086507379
CV->FO,0p5kappa_np->Res,dphi^1,lndphi^3,-1217.6045488806246,11.877933139125135
CV->FO,0p5MuBeam->Res,dphi^1,lndphi^3,-1213.1998441825301,11.881140620892287
CV->FO,0p5MuBF->Res,dphi^1,lndphi^3,-1230.125416966552,11.902576374620075
CV->FO,0p5MuCt->Res,dphi^1,lndphi^3,-1218.3773930462735,11.877678819744888
CV->FO,0p5MuFac->Res,dphi^1,lndphi^3,-1228.4805085631053,11.887531963443422
0p5MuFtran->FO,0p5MuFtran->Res,dphi^1,lndphi^3,-1219.0705657876404,11.667251491588539
CV->FO,0p5MuHard->Res,dphi^1,lndphi^3,-1221.34176189112,11.878586757742914
CV->FO,0p5MuSoft->Res,dphi^1,lndphi^3,-1217.9889319660904,11.877976645790625
CV->FO,0p5NuBeam->Res,dphi^1,lndphi^3,-1220.1882708054475,11.87870973254488
CV->FO,0p5NuSoft->Res,dphi^1,lndphi^3,-1217.0771247195141,11.876783372362485
CV->FO,2C0_np->Res,dphi^1,lndphi^3,-1216.8553443403955,11.875132175470114
CV->FO,2kappa_np->Res,dphi^1,lndphi^3,-1219.2370619138771,11.879018675187515
CV->FO,2MuBeam->Res,dphi^1,lndphi^3,-1224.3188621493396,11.879629078969709
CV->FO,2MuBF->Res,dphi^1,lndphi^3,-1224.7246310712599,11.880397822998088
CV->FO,2MuCt->Res,dphi^1,lndphi^3,-1218.509730916791,11.877275234399074
CV->FO,2MuFac->Res,dphi^1,lndphi^3,-1207.7639467389608,11.881122434777593
2MuFtran->FO,2MuFtran->Res,dphi^1,lndphi^3,-1218.3635408256985,11.82890019780905
CV->FO,2MuHard->Res,dphi^1,lndphi^3,-1213.9891125542274,11.877736989555212
CV->FO,2MuSoft->Res,dphi^1,lndphi^3,-1222.9740741872154,11.879283101420258
CV->FO,2NuBeam->Res,dphi^1,lndphi^3,-1216.9868831278309,11.876557508655628
CV->FO,2NuSoft->Res,dphi^1,lndphi^3,-1220.3008093848002,11.878738121819927
0p5MuF->FO,CV->Res,dphi^1,lndphi^3,-1218.3461460794513,11.444875648330896
0p5MuRF->FO,CV->Res,dphi^1,lndphi^3,-1198.914409467832,15.000804788809017
0p5MuR->FO,CV->Res,dphi^1,lndphi^3,-1196.9938986120264,14.849612101612216
2MuF->FO,CV->Res,dphi^1,lndphi^3,-1218.1306636686722,12.33558998465028
2MuRF->FO,CV->Res,dphi^1,lndphi^3,-1233.11872585896,10.715825604024865
2MuR->FO,CV->Res,dphi^1,lndphi^3,-1231.6832031167207,10.420505867060148
CV->FO,CV->Res,dphi^1,lndphi^3,-1218.5336867692422,11.87714947029629
CV->FO,0p5C0_np->Res,dphi^1,lndphi^4,3559.8705690384354,35.67734392127878
CV->FO,0p5kappa_np->Res,dphi^1,lndphi^4,3545.736044843258,35.67102829855329
CV->FO,0p5MuBeam->Res,dphi^1,lndphi^4,3526.780693996113,35.678459823195524
CV->FO,0p5MuBF->Res,dphi^1,lndphi^4,3594.6010059793775,35.726762526250475
CV->FO,0p5MuCt->Res,dphi^1,lndphi^4,3549.771217445086,35.67090628820883
CV->FO,0p5MuFac->Res,dphi^1,lndphi^4,3588.9921988294354,35.69402922804394
0p5MuFtran->FO,0p5MuFtran->Res,dphi^1,lndphi^4,3549.7702865112124,35.13127420082007
CV->FO,0p5MuHard->Res,dphi^1,lndphi^4,3557.7289977718565,35.67283086920029
CV->FO,0p5MuSoft->Res,dphi^1,lndphi^4,3550.7386862108847,35.67098672164344
CV->FO,0p5NuBeam->Res,dphi^1,lndphi^4,3554.9476032238654,35.672796475779
