"dist","acc","ScaleFO","ScaleRes","bin_lo","bin_hi","density","uncertainty"
"dphiDist","N2LL'+N2LO","CV->FO","0p5C0_np->Res",2.4492,2.4806,57.61896220688436,0.7668637430024796
"dphiDist","N2LL'+N2LO","CV->FO","0p5C0_np->Res",2.4806,2.512,57.166458016303025,0.7429212544303491
"dphiDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0,0.0314,6555.595665097869,378.22946044185585
"dphiDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.0314,0.0628,6136.423115098659,39.308780178674375
"dphiDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.0628,0.0942,5413.686740356455,25.928921263891517
"dphiDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.0942,0.1256,4687.650573274329,21.06132166854983
"dphiDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.1256,0.157,4034.0659269282273,17.861903412134907
"dphiDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.157,0.1884,3480.293473547581,15.606073999580525
"dphiDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.1884,0.2198,3049.558000352412,15.483299495364355
"dphiDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.2198,0.2512,2682.3884015482918,13.77879758069189
"dphiDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.2512,0.2826,2350.44313187067,10.554983996133643
"dphiDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.2826,0.314,2108.281075865299,10.229695249543422
"dphiDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.314,0.3454,1861.924379512135,9.32063207070534
"dphiDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.3454,0.3768,1673.3091619733696,7.420935779210496
"dphiDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.3768,0.4082,1507.1685495268327,6.462350055186148
"dphiDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.4082,0.4396,1349.9534942825721,5.733257485331404
"dphiDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.4396,0.471,1227.1727649349823,5.52726598393694
"dphiDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.471,0.5024,1109.4904421760405,4.800920063624967
"dphiDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.5024,0.5338,1009.1588571462498,4.213068933101006
"dphiDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.5338,0.5652,927.6107553293238,3.72218605403373
"dphiDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.5652,0.5966,839.4243728381616,4.967747913145446
"dphiDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.5966,0.628,780.9534849104416,3.838812657104421
"dphiDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.628,0.6594,725.6543411275882,4.286529529076106
"dphiDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.6594,0.6908,666.4271484398168,2.745328817127013
"dphiDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.6908,0.7222,619.9187596179422,2.9181196731202497
"dphiDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.7222,0.7536,573.9012357959159,2.7163051351767042
"dphiDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.7536,0.785,534.4310929468281,2.7204285849262893
"dphiDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.785,0.8164,498.58493623982406,2.700114250070313
"dphiDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.8164,0.8478,466.1436648202864,2.6467591766459146
"dphiDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.8478,0.8792,438.3994229999704,2.4469404156974157
"dphiDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.8792,0.9106,412.2661565847984,1.9846045168109943
"dphiDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.9106,0.942,385.4412735898978,2.1312749509532574
"dphiDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.942,0.9734,363.59033673624316,1.8360032053274438
"dphiDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",0.9734,1.0048,341.18266680343174,1.7935925258836778
"dphiDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",1.0048,1.0362,322.399448460493,1.9350557952014946
"dphiDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",1.0362,1.0676,307.4377622794477,1.709260438266576
"dphiDist","N2LL'+N2LO","CV->FO","0p5kappa_np->Res",1.0676,1.099,289.54743043562524,1.684891662773385
