"dist","acc","ScaleFO","ScaleRes","bin_lo","bin_hi","density","uncertainty"
"rTDist","N2LL'+N2LO","CV->FO","0p5C0_np->Res",0.49,0.5,757.8021,4.193037
"rTDist","N2LL'+N2LO","CV->FO","0p5C0_np->Res",0.5,0.51,718.7377,4.15087
"rTDist","N2LL'+N2LO","CV->FO","0p5C0_np->Res",0.51,0.52,699.9599,4.248042
"rTDist","N2LL'+N2LO","CV->FO","0p5C0_np->Res",0.52,0.53,663.4242,4.31469
"rTDist","N2LL'+N2LO","CV->FO","0p5C0_np->Res",0.53,0.54,633.4309,4.694872
"rTDist","N2LL'+N2LO","CV->FO","0p5C0_np->Res",0.54,0.55,610.4552,3.875899
"rTDist","N2LL'+N2LO","CV->FO","0p5C0_np->Res",0.55,0.56,583.4053,9.943165
"rTDist","N2LL'+N2LO","CV->FO","0p5C0_np->Res",0.56,0.57,568.0511,9.572031
"rTDist","N2LL'+N2LO","CV->FO","0p5C0_np->Res",0.57,0.58,542.0259,4.786062
"rTDist","N2LL'+N2LO","CV->FO","0p5C0_np->Res",0.58,0.59,520.1119,4.695419
"rTDist","N2LL'+N2LO","CV->FO","0p5C0_np->Res",0.59,0.6,511.3905,8.471092
"rTDist","N2LL'+N2LO","CV->FO","0p5C0_np->Res",0.6,0.61,471.9715,8.469945
"rTDist","N2LL'+N2LO","CV->FO","0p5C0_np->Res",0.61,0.62,450.7755,6.885062
"rTDist","N2LL'+N2LO","CV->FO","0p5C0_np->Res",0.62,0.63,462.9173,6.855806
"rTDist","N2LL'+N2LO","CV->FO","0p5C0_np->Res",0.63,0.64,425.1621,3.360152
"rTDist","N2LL'+N2LO","CV->FO","0p5C0_np->Res",0.64,0.65,414.0344,3.423012
"rTDist","N2LL'+N2LO","CV->FO","0p5C0_np->Res",0.65,0.66,394.9401,3.651538
"rTDist","N2LL'+N2LO","CV->FO","0p5C0_np->Res",0.66,0.67,381.6243,3.366642
"rTDist","N2LL'+N2LO","CV->FO","0p5C0_np->Res",0.67,0.68,360.1169,3.51653
"rTDist","N2LL'+N2LO","CV->FO","0p5C0_np->Res",0.68,0.69,364.7413,3.5572
"rTDist","N2LL'+N2LO","CV->FO","0p5C0_np->Res",0.69,0.7,337.6746,3.501391
